year,month,district,normalized_district,ndvi_mean,ndvi_median,ndwi_mean,ndwi_median,valid_pixel_count,observation_count,cloud_or_quality_fraction,satellite_source,product_id,spatial_scale_m,period_start,period_end,data_status,no_coverage_flag,quality_flag,source_processing_timestamp
2024,4,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,4,Narowal,Narowal District,0.434160,0.430687,-0.491853,-0.495788,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,4,Pakpattan,Pakpattan District,0.370046,0.367086,-0.424129,-0.427522,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Rahim Yar Khan,Rahim Yar Khan District,0.175700,0.174294,-0.273548,-0.275736,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Rajanpur,Rajanpur District,0.147862,0.146679,-0.244822,-0.246781,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Rawalpindi,Rawalpindi District,0.418912,0.415560,-0.454994,-0.458634,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Sahiwal,Sahiwal District,0.351976,0.349161,-0.412291,-0.415589,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Sargodha,Sargodha District,0.346770,0.343996,-0.399845,-0.403044,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Sheikhupura,Sheikhupura District,0.371514,0.368542,-0.438155,-0.441660,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Sialkot,Sialkot District,0.479673,0.475835,-0.506184,-0.510234,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Toba Tek Singh,Toba Tek Singh District,0.337939,0.335236,-0.404262,-0.407496,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,4,Vehari,Vehari District,0.320644,0.318079,-0.388900,-0.392011,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-04-01,2024-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Attock,Attock District,0.248285,0.246299,-0.324748,-0.327346,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Bahawalnagar,Bahawalnagar District,0.147533,0.146352,-0.248459,-0.250447,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Bahawalpur,Bahawalpur District,0.111938,0.111042,-0.223400,-0.225188,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,5,Chakwal,Chakwal District,0.224244,0.222450,-0.305949,-0.308397,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Dera Ghazi Khan,Dera Ghazi Khan District,0.161165,0.159876,-0.251155,-0.253165,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Faisalabad,Faisalabad District,0.242842,0.240899,-0.317049,-0.319585,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Gujranwala,Gujranwala District,0.212107,0.210410,-0.300771,-0.303177,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Gujrat,Gujrat District,0.269293,0.267139,-0.346734,-0.349508,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Hafizabad,Hafizabad District,0.169157,0.167804,-0.268016,-0.270160,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,5,Jhelum,Jhelum District,0.231893,0.230038,-0.321133,-0.323702,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Kasur,Kasur District,0.310500,0.308016,-0.369798,-0.372757,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Khanewal,Khanewal District,0.238137,0.236232,-0.315502,-0.318026,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Khushab,Khushab District,0.188630,0.187121,-0.275969,-0.278177,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Lahore,Lahore District,0.242940,0.240997,-0.308086,-0.310551,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,5,Lodhran,Lodhran District,0.197662,0.196081,-0.275916,-0.278123,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Mandi Bahauddin,Mandi Bahauddin District,0.263456,0.261348,-0.340312,-0.343034,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Mianwali,Mianwali District,0.199298,0.197703,-0.273820,-0.276011,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Multan,Multan District,0.239755,0.237837,-0.318229,-0.320775,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,5,Narowal,Narowal District,0.222035,0.220259,-0.328588,-0.331217,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,5,Pakpattan,Pakpattan District,0.306950,0.304495,-0.360028,-0.362908,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Rahim Yar Khan,Rahim Yar Khan District,0.177126,0.175709,-0.265350,-0.267473,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Rajanpur,Rajanpur District,0.131912,0.130857,-0.222154,-0.223931,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Rawalpindi,Rawalpindi District,0.338054,0.335349,-0.397296,-0.400475,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Sahiwal,Sahiwal District,0.295619,0.293254,-0.362459,-0.365359,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Sargodha,Sargodha District,0.275556,0.273352,-0.345728,-0.348494,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Sheikhupura,Sheikhupura District,0.205601,0.203957,-0.297441,-0.299820,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Sialkot,Sialkot District,0.256079,0.254030,-0.341815,-0.344550,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Toba Tek Singh,Toba Tek Singh District,0.258534,0.256465,-0.336529,-0.339221,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,5,Vehari,Vehari District,0.276871,0.274656,-0.340175,-0.342896,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-05-01,2024-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Attock,Attock District,0.190163,0.188642,-0.289791,-0.292110,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Bahawalnagar,Bahawalnagar District,0.198282,0.196696,-0.273704,-0.275893,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Bahawalpur,Bahawalpur District,0.123098,0.122113,-0.221738,-0.223512,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,6,Chakwal,Chakwal District,0.182369,0.180911,-0.281853,-0.284108,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Dera Ghazi Khan,Dera Ghazi Khan District,0.150297,0.149095,-0.236683,-0.238576,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Faisalabad,Faisalabad District,0.273747,0.271557,-0.323228,-0.325814,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Gujranwala,Gujranwala District,0.183356,0.181889,-0.247181,-0.249158,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Gujrat,Gujrat District,0.211405,0.209714,-0.301247,-0.303657,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Hafizabad,Hafizabad District,0.160072,0.158791,-0.228895,-0.230726,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,6,Jhelum,Jhelum District,0.184876,0.183397,-0.289130,-0.291443,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Kasur,Kasur District,0.283282,0.281016,-0.337202,-0.339899,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Khanewal,Khanewal District,0.319585,0.317028,-0.348316,-0.351103,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Khushab,Khushab District,0.159982,0.158703,-0.248518,-0.250506,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Lahore,Lahore District,0.230518,0.228674,-0.293715,-0.296065,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,6,Lodhran,Lodhran District,0.303556,0.301128,-0.345761,-0.348527,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Mandi Bahauddin,Mandi Bahauddin District,0.263265,0.261159,-0.329878,-0.332517,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Mianwali,Mianwali District,0.156857,0.155603,-0.237946,-0.239849,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Multan,Multan District,0.300089,0.297688,-0.342604,-0.345345,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,6,Narowal,Narowal District,0.173402,0.172015,-0.286659,-0.288952,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,6,Pakpattan,Pakpattan District,0.346265,0.343495,-0.373001,-0.375985,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Rahim Yar Khan,Rahim Yar Khan District,0.218419,0.216672,-0.286077,-0.288365,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Rajanpur,Rajanpur District,0.141341,0.140210,-0.219565,-0.221321,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Rawalpindi,Rawalpindi District,0.270711,0.268546,-0.347362,-0.350141,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Sahiwal,Sahiwal District,0.307975,0.305511,-0.346352,-0.349123,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Sargodha,Sargodha District,0.277857,0.275634,-0.331628,-0.334281,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Sheikhupura,Sheikhupura District,0.187737,0.186235,-0.260432,-0.262515,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Sialkot,Sialkot District,0.201190,0.199581,-0.289867,-0.292186,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Toba Tek Singh,Toba Tek Singh District,0.274605,0.272408,-0.318949,-0.321501,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,6,Vehari,Vehari District,0.322235,0.319657,-0.353742,-0.356572,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-06-01,2024-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Attock,Attock District,0.195489,0.193925,-0.287835,-0.290137,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Bahawalnagar,Bahawalnagar District,0.326464,0.323852,-0.348560,-0.351348,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Bahawalpur,Bahawalpur District,0.170776,0.169409,-0.249616,-0.251613,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2024,7,Chakwal,Chakwal District,0.244601,0.242644,-0.309926,-0.312405,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Dera Ghazi Khan,Dera Ghazi Khan District,0.201132,0.199523,-0.261050,-0.263139,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Faisalabad,Faisalabad District,0.409350,0.406075,-0.412673,-0.415974,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Gujranwala,Gujranwala District,0.292756,0.290414,-0.269028,-0.271180,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Gujrat,Gujrat District,0.333179,0.330514,-0.360868,-0.363755,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Hafizabad,Hafizabad District,0.202417,0.200798,-0.221225,-0.222994,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2024,7,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2024-07-01,2024-07-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
