year,month,district,crop_type,disease_scientific,disease_common,disease_urdu,severity_level,temp_avg,humidity_avg,rainfall_mm,gdd,bioclimatic_suitability,symptoms,recommended_chemical,dosage_per_acre
2023,8,Faisalabad,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,28.45024316712937,83.83881647180476,75.56571146611066,18.45024316712937,0.7572173699895799,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Multan,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,26.22613392339718,83.88094476210206,79.92189673625798,16.22613392339718,0.6983723463339587,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Gujranwala,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,28.95519098470723,80.48764894635275,78.45940184817205,18.95519098470723,0.7398524594132424,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Bahawalpur,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,27.196478267186603,83.06415861364951,73.92109166873033,17.196478267186603,0.7171595506407173,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Sahiwal,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,28.377037668759066,79.64063222824598,74.52465198982837,18.377037668759066,0.717449276414198,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Rawalpindi,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,26.058601573226007,86.71281235171475,83.11145705526457,16.058601573226007,0.7173379772594429,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Sheikhupura,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,27.619166194829678,85.87543005818395,71.83059537967866,17.619166194829678,0.7529548491522078,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Sargodha,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.644021425516964,82.06372560305314,77.40276195822162,19.644021425516964,0.7722853460427468,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,8,Rahim Yar Khan,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,27.135117343098244,86.86121251673003,81.29689264184773,17.135117343098244,0.7482505378429408,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2023,9,Lahore,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.361872072049987,88.17354753085066,71.88506893660538,21.361872072049987,0.8778690532702722,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Faisalabad,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.855035248500812,87.9881274611611,74.61289358073198,20.855035248500812,0.8618656426233993,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Multan,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.311119488350624,93.3132389539475,59.68451484673902,20.311119488350624,0.8979138843740054,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Gujranwala,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.708000489423206,85.2629349705903,72.06393099648331,21.708000489423206,0.858259423421313,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Bahawalpur,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.34927428125834,83.39997163601481,68.3555470992523,20.34927428125834,0.8035328934065331,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Sahiwal,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.232464474752934,85.33129835157045,52.32772195115871,20.232464474752934,0.8189763320629834,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Rawalpindi,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,32.499172279406935,91.79280612230372,61.94096495027876,22.499172279406935,0.9470445143425232,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Sheikhupura,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,29.324891528595582,82.90099145504992,57.80913209257141,19.324891528595582,0.7717658990578946,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Sargodha,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,29.8289857034328,92.44333067245557,54.25849325338401,19.8289857034328,0.8753939012718692,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,9,Rahim Yar Khan,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,28.86262917550313,88.62740798102809,67.06435271321078,18.86262917550313,0.812069844870616,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2023,7,Lahore,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,35.57570064755488,66.92361258673918,7.516920701007672,25.575700647554882,0.7558267960757996,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Faisalabad,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.570826115640685,65.50442804225735,29.115626435001488,27.570826115640685,0.7812874526286184,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Multan,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.292615433358506,62.43103743557011,25.58964722209123,26.292615433358506,0.7192970262713506,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Gujranwala,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.298419570218535,65.5159141662695,11.878124349358401,24.298419570218535,0.7133626389209954,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Bahawalpur,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.42610673557919,60.150904661266495,16.14215150601094,27.42610673557919,0.7146711676489548,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Sahiwal,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.431011626727674,59.70747033496863,16.01905916152359,24.431011626727674,0.6526313032716834,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Rawalpindi,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.26290562109283,56.469764001727995,27.91587972384195,26.262905621092827,0.6500818166476341,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Sheikhupura,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.18568992577449,58.5738224063759,13.125415990925433,24.18568992577449,0.6356782636672218,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Sargodha,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.84414989902158,56.00127288858492,18.00168347175579,26.84414989902158,0.655021997727948,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,7,Rahim Yar Khan,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.43776280030376,56.907489196606775,14.982509644755345,27.43776280030376,0.6763457403502898,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2023,8,Lahore,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.17021586134877,76.53178559915244,45.235273077048674,24.170215861348773,0.8301928997388897,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Faisalabad,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,35.107194783313105,75.27744069117821,45.212918692256274,25.107194783313105,0.8389777057569819,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Multan,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.95114159433082,76.30794054143021,47.159264041498105,22.95114159433082,0.7982329376356966,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Gujranwala,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.63253505854091,69.00735412670474,37.343321744338034,22.63253505854091,0.7148840961386794,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Bahawalpur,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.8570122965849,71.16989269775112,50.917654660235335,22.857012296584898,0.7423587427036942,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Sahiwal,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.73676844488794,69.96368197178957,42.03237349171158,24.736768444887943,0.7715276889542335,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Rawalpindi,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.07254828703422,69.34033434664374,48.32691236991155,24.072548287034223,0.75003234611591,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Sheikhupura,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.414385977674534,77.34085006578249,47.70430666314643,24.414385977674534,0.8449644019064424,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Sargodha,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,35.139957334473,73.97659811307838,44.151625557815294,25.139957334473003,0.8252490480771525,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,8,Rahim Yar Khan,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.246665683145004,77.86948846632993,35.69604253958345,22.246665683145004,0.7971528131718276,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2023,7,Lahore,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.63542458134012,72.70885327641435,34.69105490392721,23.635424581340118,0.7763787780236695,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Faisalabad,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.484382695490254,74.83464504357144,36.70830603181102,23.484382695490254,0.795489490006387,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Multan,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.94530272819216,69.97370017288492,37.38678504955071,26.94530272819216,0.8206982653647573,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Gujranwala,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.35148141972629,74.70089829052391,35.45659976968082,23.35148141972629,0.7909160702772291,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Bahawalpur,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.19313583715927,69.34648575380164,34.709745489325115,23.193135837159268,0.7307388322081168,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Sahiwal,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,34.78567316202521,78.53213322664469,20.70593900732242,24.785673162025212,0.8672359108376769,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Rawalpindi,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.06010403125314,74.89412697953608,37.48061169189451,23.06010403125314,0.7860341680232843,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Sheikhupura,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,35.72470971489959,73.83800160081577,34.98296896745824,25.72470971489959,0.8374098962277571,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Sargodha,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,35.52868189457514,70.34437885883392,40.22435286302506,25.528681894575143,0.7934104950942817,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,7,Rahim Yar Khan,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.52840515512545,70.88303575036467,20.39089418371289,26.528405155125448,0.821982301115734,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2023,8,Lahore,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.88329520396067,79.51289687792637,32.97414676036904,22.88329520396067,0.8300463684314081,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Faisalabad,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,31.096236129313223,77.16542987235488,38.476012396577254,21.096236129313223,0.7617633105811771,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Multan,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.37967805616568,78.22951827339632,53.3640130973253,22.37967805616568,0.8041417829147629,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Gujranwala,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,30.327411211009693,72.50222674507432,44.32332961963008,20.327411211009693,0.6980332838767409,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Bahawalpur,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,29.781315803323384,73.9112022443814,45.99686661408019,19.781315803323384,0.6987850334740401,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Sahiwal,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.14008499328639,75.23219535729011,31.75810709922033,22.140084993286393,0.7676092549253429,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Rawalpindi,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.34307163550539,83.50147531685018,38.413119554226974,22.34307163550539,0.857363237410562,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Sheikhupura,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.41812166651778,76.79687681071182,50.55006114586443,23.418121666517777,0.8147324993234747,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Sargodha,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.84545309645227,78.01523414385412,50.603687961748825,23.845453096452268,0.8382415708014463,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,8,Rahim Yar Khan,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,33.73820499049207,74.46135254248945,44.03566565742,23.738204990492072,0.7975213891897801,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2023,1,Lahore,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.804129507101521,87.85828807417292,24.38631309868556,5.804129507101521,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Faisalabad,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,14.889788258154894,87.83988512913825,34.33579398156914,4.889788258154894,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Multan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,14.324539843183148,90.03190800551508,21.712339036015933,4.324539843183148,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Gujranwala,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,14.684904511118006,89.56414107112262,16.03989958827752,4.684904511118006,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Bahawalpur,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.75119303301007,83.86033882271501,31.274129387880958,2.75119303301007,0.9613768049651484,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Sahiwal,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,14.896564689068644,80.56455033825321,19.21531213632662,4.896564689068644,0.9299597573303389,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Rawalpindi,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.040587353670379,87.7377331544674,15.70174979720236,3.0405873536703787,0.9039127435700425,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Sheikhupura,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.823217063259374,86.02208725874864,21.270063748659673,5.823217063259374,0.9698327293746469,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Sargodha,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.41098065367696,84.5938640710586,22.137451389629803,2.41098065367696,0.8939693087656064,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,1,Rahim Yar Khan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.795814568646602,79.61138806367394,19.813069119019445,5.795814568646602,0.8994028706190281,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2023,3,Lahore,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.87802515313555,72.28296423198096,20.563459721256887,15.87802515313555,0.5938223385836191,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Faisalabad,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.734461856590244,72.44684419740888,7.878609376058483,14.734461856590244,0.5688678426765543,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Multan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.873453107813408,68.20767460126164,10.929829652676027,13.873453107813408,0.5169373718051478,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Gujranwala,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.4853595506195,68.0653974612161,17.503468304179627,13.4853595506195,0.5074731213753916,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Bahawalpur,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,21.88353782574529,71.65060562147414,28.33860060258352,11.88353782574529,0.49776785344605945,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Sahiwal,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.480559875792963,69.7867445844183,15.00621266119649,15.480559875792963,0.564509626641251,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Rawalpindi,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.310400817933704,71.0640197686925,16.574381146974638,14.310400817933704,0.5484427950191998,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Sheikhupura,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.63599833885349,73.19369806403861,26.849608551315296,15.63599833885349,0.5956804831695993,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Sargodha,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.01417837609667,66.18726837778985,15.606463983895079,13.01417837609667,0.4835700319596946,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,3,Rahim Yar Khan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.252195418859014,65.19227955349564,6.503779959644502,13.252195418859014,0.48122654729484676,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2023,4,Lahore,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.950506524230732,59.52308111938404,19.229313330856385,18.950506524230732,0.5470550312028707,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Faisalabad,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,24.82925728055666,65.62338419588085,8.628696254018918,14.82925728055666,0.5172634570858227,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Multan,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,27.03530248336611,60.17275669644934,0.0,17.03530248336611,0.5164408503322228,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Gujranwala,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,25.949211036282414,58.53526764179284,12.808916813457305,15.949211036282414,0.48220444860385897,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Bahawalpur,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,25.165279272951388,55.486991216569564,3.3388187322921326,15.165279272951388,0.44328432697802345,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Sahiwal,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,25.308879957009133,60.39722189697414,19.812264275973035,15.308879957009133,0.4852654091197974,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Rawalpindi,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.04672217190994,65.33513727259077,1.9109014512167972,18.04672217190994,0.5817258549676035,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Sheikhupura,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,24.841630818071476,56.6434184370364,2.3202511692360774,14.841630818071476,0.4467031393925085,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Sargodha,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,25.756497036235764,65.93836052058755,0.0,15.756497036235764,0.5391559324834154,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2023,4,Rahim Yar Khan,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,26.928658301546236,61.67255532589382,11.689339014444009,16.928658301546236,0.5272251330013333,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2024,2,Lahore,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.740830381580253,78.75252723937834,34.93925710581413,3.7408303815802526,0.9753796577930296,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2024,2,Faisalabad,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.560929204398185,73.34314206434206,43.62918357062428,7.560929204398185,0.938916919695356,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2024,2,Multan,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.302358084483249,72.87079850922945,41.513149762041174,3.3023580844832487,0.949231170490852,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2024,2,Gujranwala,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.304294712067367,78.1691399362326,26.856162406527574,3.3042947120673674,0.9004816530075027,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2024,2,Bahawalpur,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.5140859193938,74.64766397799526,33.40323789268888,7.5140859193938,0.8838600556148248,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2024,2,Sahiwal,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.27748068465864,81.88481241687569,34.79471049240409,3.2774806846586397,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
